client_id,product,product_description,price,rating,review_text,review_language,purchase_date
b6eabf4e-9cf1-46a3-8477-ce3fc2ab138d,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",91.05,1,"Good value for the price. The Thorfin NeoCam Home Security Camera does what it promises, but it's a bit noisy. I might not buy this model again.",en,2024-04-21
4a068f3c-de3a-42bc-bdfb-44de81045c62,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,133.47,5,"Bon rapport qualité-prix, le Thorfin UltraCook Blender Pro fait bien son travail.",fr,2025-01-22
4a0a7a27-22b0-497f-b503-015f48ecbecc,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",575.21,5,Instalar el Thorfin Lumina 4K Smart TV fue muy sencillo y las instrucciones son claras.,es,2023-12-26
f8e649ec-a414-4204-9322-225734a72733,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",91.15,1,"Le Thorfin NeoCam Home Security Camera est arrivé bien emballé, aucune rayure ni défaut visible. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2025-06-14
d9294fbf-5a49-476e-ad3b-f24bcee59d46,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",64.47,5,Instalar el Thorfin SkySound Bluetooth Speaker fue muy sencillo y las instrucciones son claras.,es,2024-05-11
1fa7a9c6-b06d-43f2-9d64-5c48c628f6e7,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,231.42,2,"Der Thorfin ChillCube Mini Fridge lässt sich leicht einrichten und bedienen. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-05-22
7de67974-2202-4af5-aa97-e5f6ceb53ad9,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",76.3,1,The Thorfin NovaX Wireless Earbuds works really well so far. Setup was easy and the quality feels premium. I might not buy this model again.,en,2024-07-22
f7e3eec1-2194-4dd2-8f34-7dfc977767e9,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",556.29,5,The Thorfin Lumina 4K Smart TV works really well so far. Setup was easy and the quality feels premium.,en,2025-02-03
f884d27b-b85b-4e46-9ca9-ac662a0dd916,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",90.5,4,"Très content du Thorfin NeoCam Home Security Camera, l'installation a été simple et rapide.",fr,2024-08-07
18d94e03-ed37-4005-a242-2cbb2f23676c,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,207.51,1,"Le Thorfin ChillCube Mini Fridge est arrivé bien emballé, aucune rayure ni défaut visible. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-10-17
ec7739b5-c50b-4246-a811-6bb561034e2c,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,340.46,5,Nutze den Thorfin FreshWash Compact Dishwasher nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2024-06-26
42c031d7-fa30-4552-86ca-9148d92cee54,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",659.8,1,El Thorfin Lumina 4K Smart TV llegó un día tarde pero en buen estado. No estoy seguro de que volvería a comprar este modelo.,es,2025-01-24
afd8d9c6-7aa7-4718-81af-5edcedb3d83e,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",59.83,2,"Après quelques semaines, le Thorfin SkySound Bluetooth Speaker fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-04-10
225028c9-16a1-4774-89e6-2facfdf41dd0,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,218.25,5,Der Versand war schnell und der Thorfin ChillCube Mini Fridge war gut verpackt.,de,2023-12-28
21b427e9-df76-4c8d-bd9f-7a7fa1bf0646,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",553.31,1,"Der Thorfin Lumina 4K Smart TV lässt sich leicht einrichten und bedienen. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2025-01-02
75d57203-0ba5-4211-81e5-f6ef86641a78,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",544.23,4,"Très content du Thorfin Lumina 4K Smart TV, l'installation a été simple et rapide.",fr,2025-08-19
11de0c9b-1547-4af0-a1bc-4b248065488f,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,123.16,4,الـ Thorfin HyperKey Mechanical Keyboard سهل الاستخدام والأداء جيد حتى الآن.,ar,2024-07-24
283bbbed-745c-40d6-b8d9-62bbea3bbfa7,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,131.12,5,Instalar el Thorfin HyperKey Mechanical Keyboard fue muy sencillo y las instrucciones son claras.,es,2025-09-09
d003a2d3-b083-4a63-8cb8-b7a28d7643b8,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,118.83,1,"Le Thorfin HyperKey Mechanical Keyboard est arrivé bien emballé, aucune rayure ni défaut visible. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-12-17
5e820ad6-3927-4a12-aab4-4b7591550499,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,129.74,3,Nutze den Thorfin HyperKey Mechanical Keyboard nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2024-11-07
361d8476-8fef-489a-ba0b-7e5d632f6146,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",96.22,1,الـ Thorfin NeoCam Home Security Camera سهل الاستخدام والأداء جيد حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-09-17
c38c9124-b228-4464-95a8-d067b15a67d9,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,96.04,4,"Le Thorfin AquaSteam Garment Steamer est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2025-06-29
f027d910-9eb1-4439-8f17-b635cdda22cc,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,193.11,1,"Preis-Leistung passt, der Thorfin PureBreeze Air Purifier macht einen wertigen Eindruck. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2025-07-07
6157b9d9-1901-4f39-90cb-221a860e2d77,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",87.94,5,"Preis-Leistung passt, der Thorfin NovaX Wireless Earbuds macht einen wertigen Eindruck.",de,2025-01-27
3d889087-49a3-4773-945f-d3c8dfb3242f,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,83.31,4,"Preis-Leistung passt, der Thorfin AquaSteam Garment Steamer macht einen wertigen Eindruck.",de,2024-12-20
bec57f37-230c-44c4-8564-7d0727a8c94a,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,155.52,1,"El Thorfin ChefMaster Air Fryer funciona bien hasta ahora, la calidad se ve sólida. No estoy seguro de que volvería a comprar este modelo.",es,2024-07-19
4d9c0131-fd5d-4495-8fd5-9bf0557602ab,Thorfin BrewMate Smart Coffee Maker,"Wi-Fi enabled coffee maker with app control, programmable timer, and keep-warm mode.",132.34,2,Delivery was fast and the Thorfin BrewMate Smart Coffee Maker was packed securely. No issues so far. I might not buy this model again.,en,2024-08-25
d8a15e4f-1f3c-43a2-8bc0-157baf7d6b61,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",98.98,2,"Preis-Leistung passt, der Thorfin NeoCam Home Security Camera macht einen wertigen Eindruck. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-12-11
0d8d818f-9b77-41c2-a3d0-595da393184e,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",85.63,5,Very happy with this purchase. The Thorfin NovaX Wireless Earbuds has become part of my daily routine.,en,2024-09-17
1e1f70d3-5844-4576-a4c1-ac94c5e90ad2,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",63.65,5,صوت الـ Thorfin SkySound Bluetooth Speaker مرتفع قليلًا لكنه يؤدي الغرض بشكل ممتاز.,ar,2023-12-07
66440260-8925-4af7-bc35-2d68dc7b27ba,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",615.38,1,"El Thorfin Lumina 4K Smart TV funciona bien hasta ahora, la calidad se ve sólida. No estoy seguro de que volvería a comprar este modelo.",es,2024-12-27
40ce43ce-42cc-43ef-983d-74496564ff8d,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",40.21,4,"Good value for the price. The Thorfin VoltCharge Power Bank does what it promises, but it's a bit noisy.",en,2025-05-16
9e26e38b-3980-4c99-b340-43df0d9e336e,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",100.38,4,"Après quelques semaines, le Thorfin NeoCam Home Security Camera fonctionne toujours sans souci.",fr,2024-08-26
01f1a9d8-34e5-41ee-a9cd-71661507ffdc,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",410.48,1,"Le Thorfin AeroTab Pro Tablet est arrivé bien emballé, aucune rayure ni défaut visible. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2025-06-23
1d52095c-28fa-4b78-be59-0548ae82c494,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",97.36,4,"The app for the Thorfin NeoCam Home Security Camera could be better, but the hardware itself is excellent.",en,2024-03-09
dea4f16e-07c9-47a5-a791-9daffa6e813f,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,156.97,4,Uso el Thorfin ChefMaster Air Fryer casi todos los días y de momento no he tenido problemas.,es,2025-07-08
9a8846e9-6554-415e-9cba-3211f9ad46c6,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",392.58,1,"Der Thorfin AeroTab Pro Tablet lässt sich leicht einrichten und bedienen. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-01-30
c6dfe49f-3dd0-4e8a-a6c0-a05c916464e6,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,326.38,1,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin FreshWash Compact Dishwasher وصل بحالة جيدة. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-07-15
40b1d020-2577-446e-9832-42895939a311,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",435.42,2,"Buena compra por el precio, aunque el Thorfin AeroTab Pro Tablet hace un poco de ruido. No estoy seguro de que volvería a comprar este modelo.",es,2024-04-08
b60aeded-6c1b-40ad-925a-8ecd00cb4333,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",565.02,3,"Preis-Leistung passt, der Thorfin Lumina 4K Smart TV macht einen wertigen Eindruck.",de,2025-05-07
c4b5e8dc-a6a1-41da-89c8-655f19274053,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",41.07,1,"Après quelques semaines, le Thorfin VoltCharge Power Bank fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-10-16
2a4fd1bf-20c0-4d27-bc11-bf49bf0b048b,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,150.79,4,"Très content du Thorfin ChefMaster Air Fryer, l'installation a été simple et rapide.",fr,2025-11-02
232d711a-fb28-43ae-8833-29e3017cc5ae,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,92.17,5,"Le Thorfin AquaSteam Garment Steamer est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2024-09-28
057ee816-b5bf-4de4-85ac-f6ec60d6f1cc,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,98.5,3,جودة الـ Thorfin AquaSteam Garment Steamer ممتازة مقارنة بالسعر.,ar,2024-07-24
4fc248e7-7ef9-4f4f-b577-da4489a60cc4,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",109.46,3,Der Versand war schnell und der Thorfin NeoCam Home Security Camera war gut verpackt.,de,2025-06-12
aee87e69-75f1-4107-ab08-22e057cc1c46,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,90.76,3,I'm impressed with the Thorfin AquaSteam Garment Steamer. Great performance and the design looks modern.,en,2024-05-08
7a2f496f-1193-4432-9c43-ef1dd68a80f1,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,124.86,5,Nutze den Thorfin HyperKey Mechanical Keyboard nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2024-04-22
77bf1831-1666-40df-b5c7-2098eb17cb00,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",39.71,5,I'm impressed with the Thorfin VoltCharge Power Bank. Great performance and the design looks modern.,en,2025-09-09
dfccdc03-6ea1-4acf-bb4f-246b13a64ea0,Thorfin BrewMate Smart Coffee Maker,"Wi-Fi enabled coffee maker with app control, programmable timer, and keep-warm mode.",126.63,3,Uso el Thorfin BrewMate Smart Coffee Maker casi todos los días y de momento no he tenido problemas.,es,2025-04-18
30fbaae5-3c20-4534-bdc8-9175a8dd258d,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",108.33,4,"Buena compra por el precio, aunque el Thorfin NeoCam Home Security Camera hace un poco de ruido.",es,2025-11-23
a6613202-7804-45a6-81e9-484c1ce69b58,Thorfin BrewMate Smart Coffee Maker,"Wi-Fi enabled coffee maker with app control, programmable timer, and keep-warm mode.",139.39,1,"Le Thorfin BrewMate Smart Coffee Maker fonctionne correctement, mais je trouve le niveau sonore un peu élevé. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2025-03-02
b17c72bc-ee6e-4c13-9ad2-970481fec257,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",560.78,4,أستخدم الـ Thorfin Lumina 4K Smart TV يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن.,ar,2025-07-11
a146f4c5-170e-439b-81a3-64179695b6ed,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,177.72,3,جودة الـ Thorfin PureBreeze Air Purifier ممتازة مقارنة بالسعر.,ar,2025-05-23
d015aa47-fc83-4cbe-8878-5a0cce6d8c02,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",654.57,2,"Après quelques semaines, le Thorfin Lumina 4K Smart TV fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-06-15
a819e4f8-8e31-4205-87e2-012962595764,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,96.18,3,Nutze den Thorfin AquaSteam Garment Steamer nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2025-03-10
fb2e0249-9a51-4819-a04f-59915cf4d047,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,144.89,5,"Très content du Thorfin UltraCook Blender Pro, l'installation a été simple et rapide.",fr,2025-05-09
a2f0acba-450c-4aaa-8c6a-1ea76b7d92c6,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,226.91,5,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin ChillCube Mini Fridge وصل بحالة جيدة.,ar,2025-05-20
7932a268-e5fa-41d3-9a8a-c731b4c17b36,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,213.01,3,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin ChillCube Mini Fridge وصل بحالة جيدة.,ar,2024-09-25
84a52276-a224-4d28-b33f-5fb532081eba,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",653.86,5,"Très content du Thorfin Lumina 4K Smart TV, l'installation a été simple et rapide.",fr,2025-10-16
17912332-9297-48eb-be9e-d9eddeb97d1b,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,167.06,4,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin PureBreeze Air Purifier وصل بحالة جيدة.,ar,2025-08-11
24cfce3f-5c5e-4654-b451-26035ceebbba,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,378.08,4,"Good value for the price. The Thorfin FreshWash Compact Dishwasher does what it promises, but it's a bit noisy.",en,2025-09-25
4857e337-9682-4b42-b134-2163321cae5d,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,118.83,1,الـ Thorfin HyperKey Mechanical Keyboard سهل الاستخدام والأداء جيد حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-07-25
42613dee-f1c1-47cd-b706-e21935b859fc,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,120.3,1,"After a few weeks of use, the Thorfin HyperKey Mechanical Keyboard still works like new. Hope it lasts. I might not buy this model again.",en,2024-03-04
227673df-ccb3-46ae-bb0e-fd13653d91e4,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,166.78,5,"Preis-Leistung passt, der Thorfin PureBreeze Air Purifier macht einen wertigen Eindruck.",de,2024-08-17
9a3d4612-be8b-4357-b5aa-223ab47c4d6b,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",545.17,4,جودة الـ Thorfin Lumina 4K Smart TV ممتازة مقارنة بالسعر.,ar,2024-07-25
51974ce8-24cb-4928-bcc9-72965428f2b2,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",86.64,4,أستخدم الـ Thorfin NovaX Wireless Earbuds يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن.,ar,2024-12-23
7116212a-59ea-4859-ac12-7ab89f594ce4,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",652.86,4,"El Thorfin Lumina 4K Smart TV funciona bien hasta ahora, la calidad se ve sólida.",es,2025-10-30
73a392af-1cb1-4cc4-9f9c-76f3a108d493,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,138.14,4,I'm impressed with the Thorfin UltraCook Blender Pro. Great performance and the design looks modern.,en,2025-08-09
4d67d5c1-451f-4262-a5e0-86cb8f361915,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,121.46,5,"El Thorfin HyperKey Mechanical Keyboard funciona bien hasta ahora, la calidad se ve sólida.",es,2024-02-06
bc4f755e-4f69-403a-a901-0027f0c5b39d,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",87.51,4,جودة الـ Thorfin NovaX Wireless Earbuds ممتازة مقارنة بالسعر.,ar,2024-05-24
77fe0894-3fd5-42f8-9b79-a9c80ef41bb9,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",551.24,2,جودة الـ Thorfin Lumina 4K Smart TV ممتازة مقارنة بالسعر. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-08-18
78da8937-74df-4d0f-b956-5d3c3e27de40,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",41.76,4,أستخدم الـ Thorfin VoltCharge Power Bank يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن.,ar,2025-05-15
c23052ec-85df-42db-b629-b1fddd6f173b,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,91.96,2,الـ Thorfin AquaSteam Garment Steamer سهل الاستخدام والأداء جيد حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-08-13
1afa86e2-cd8c-494e-9d51-608258472efb,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",452.72,4,"Buena compra por el precio, aunque el Thorfin AeroTab Pro Tablet hace un poco de ruido.",es,2024-07-12
9b465ae2-e9f2-40a4-b8e1-60e91d3e3b84,Thorfin BrewMate Smart Coffee Maker,"Wi-Fi enabled coffee maker with app control, programmable timer, and keep-warm mode.",122.73,2,الـ Thorfin BrewMate Smart Coffee Maker سهل الاستخدام والأداء جيد حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-10-23
fd55162f-92b2-4cd3-acbe-f7d9cc2232b9,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,148.58,4,"Après quelques semaines, le Thorfin UltraCook Blender Pro fonctionne toujours sans souci.",fr,2023-11-28
140ece0c-2954-4209-b2ac-b51f7d482538,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,221.31,2,الـ Thorfin ChillCube Mini Fridge سهل الاستخدام والأداء جيد حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-05-17
ac798fae-e0a9-4bdd-bfd3-1aacdfce777a,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",626.57,4,"Bon rapport qualité-prix, le Thorfin Lumina 4K Smart TV fait bien son travail.",fr,2024-07-25
ef4973ab-5356-4d8b-9bb3-91f0dd4a0224,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,97.25,5,صوت الـ Thorfin AquaSteam Garment Steamer مرتفع قليلًا لكنه يؤدي الغرض بشكل ممتاز.,ar,2023-12-18
d8a44030-58e9-4f9f-b2bc-b02fac2fb261,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",77.7,3,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin NovaX Wireless Earbuds وصل بحالة جيدة.,ar,2024-12-16
0ffde9a6-49c6-45d2-9736-a12106ef7baf,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",41.12,4,"Good value for the price. The Thorfin VoltCharge Power Bank does what it promises, but it's a bit noisy.",en,2025-11-10
946fd1e8-99aa-4add-b404-79344a7ec186,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",79.16,5,"The Thorfin NovaX Wireless Earbuds is okay, but I expected better build quality at this price point.",en,2024-04-24
7cea1491-aa14-443d-8780-832b30677d6d,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",43.93,1,"Bon rapport qualité-prix, le Thorfin VoltCharge Power Bank fait bien son travail. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-07-02
8e4f6d0c-8017-4ccd-abeb-ca2780067e24,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",79.04,5,El Thorfin NovaX Wireless Earbuds llegó un día tarde pero en buen estado.,es,2024-11-18
63f9dd45-4d92-4e18-a948-3b6b7eca0736,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",79.27,3,I'm impressed with the Thorfin NovaX Wireless Earbuds. Great performance and the design looks modern.,en,2025-03-23
2c6c37db-c085-4f6c-bcb8-2ef88fa9cdb2,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,89.47,4,Uso el Thorfin AquaSteam Garment Steamer casi todos los días y de momento no he tenido problemas.,es,2024-06-14
c5ce8e67-8f88-41b5-845e-5388a65a98a9,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",39.57,2,"Good value for the price. The Thorfin VoltCharge Power Bank does what it promises, but it's a bit noisy. I might not buy this model again.",en,2025-04-17
f0e44006-09e8-40d5-ab3d-35b629fb82f8,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",39.31,1,صوت الـ Thorfin VoltCharge Power Bank مرتفع قليلًا لكنه يؤدي الغرض بشكل ممتاز. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-11-01
9cdfc919-1d4a-441c-8cad-bca6411e6c85,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,124.57,4,Instalar el Thorfin HyperKey Mechanical Keyboard fue muy sencillo y las instrucciones son claras.,es,2024-06-01
97167cc6-7637-49b6-91b4-b719bb2ca144,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",37.91,2,جودة الـ Thorfin VoltCharge Power Bank ممتازة مقارنة بالسعر. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-04-20
5867c00f-29fb-44e1-b88f-5031c55c5598,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",40.2,3,"Le Thorfin VoltCharge Power Bank est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2024-11-27
a6ab84ff-5970-4ea1-80c8-6ca390e6fb14,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,147.07,2,Very happy with this purchase. The Thorfin UltraCook Blender Pro has become part of my daily routine. I might not buy this model again.,en,2025-05-26
cbab88b3-1566-49a3-9e9c-7f30226093ab,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,98.2,4,The Thorfin AquaSteam Garment Steamer works really well so far. Setup was easy and the quality feels premium.,en,2025-08-18
e3627e3e-1391-4cec-8617-b5ab88511f93,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,92.08,5,El Thorfin AquaSteam Garment Steamer llegó un día tarde pero en buen estado.,es,2025-01-07
95eeedc5-2fe4-4362-aa77-18955308f0c3,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",64.05,3,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin SkySound Bluetooth Speaker وصل بحالة جيدة.,ar,2024-01-27
3ba7aa9d-543a-4d0b-b3a7-560d504335da,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",59.76,5,جودة الـ Thorfin SkySound Bluetooth Speaker ممتازة مقارنة بالسعر.,ar,2025-07-06
